"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Chad","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9905687",""
"Chad","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","8764449",""
"Chad","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","7686073",""
"Chad","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","6737969",""
"Chad","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","5886244",""
"Chad","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9892895",""
"Chad","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","8739724",""
"Chad","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","7649735",""
"Chad","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","6690651",""
"Chad","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","5828660",""
"Channel Islands","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","77648","2"
"Channel Islands","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","77670","2"
"Channel Islands","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","77441","2"
"Channel Islands","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","77080","2"
"Channel Islands","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","76609","2"
"Channel Islands","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","73725","2"
"Channel Islands","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","73989","2"
"Channel Islands","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","74003","2"
"Channel Islands","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","73831","2"
"Channel Islands","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","73441","2"
"Chile","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","10040821",""
"Chile","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","9764249",""
"Chile","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9434332",""
"Chile","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","9065017",""
"Chile","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","8660128",""
"Chile","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9736822",""
"Chile","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","9501296",""
"Chile","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9204430",""
"Chile","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","8860586",""
"Chile","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","8474135",""
"China","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","708551282","3"
"China","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","701348325","3"
"China","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","688716496","3"
"China","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","672276032","3"
"China","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","653790249","3"
"China","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","749869949","3"
"China","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","744433237","3"
"China","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","732543672","3"
"China","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","716323779","3"
"China","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","697722245","3"
"Colombia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","29410782",""
"Colombia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","28350025",""
"Colombia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","27132198",""
"Colombia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","25787855",""
"Colombia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","24343157",""
"Colombia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","28166400",""
"Colombia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","27212860",""
"Colombia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","26105911",""
"Colombia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","24875035",""
"Colombia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","23546393",""
"Comoros","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","660286","4"
"Comoros","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","606510","4"
"Comoros","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","553734","4"
"Comoros","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","501613","4"
"Comoros","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","449349","4"
"Comoros","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","664356","4"
"Comoros","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","610781","4"
"Comoros","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","557967","4"
"Comoros","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","505569","4"
"Comoros","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","452776","4"
"Congo","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2917315",""
"Congo","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2688560",""
"Congo","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2463480",""
"Congo","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2241430",""
"Congo","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2019880",""
"Congo","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2907083",""
"Congo","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2673744",""
"Congo","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2443849",""
"Congo","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2217232",""
"Congo","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1991340",""
